Ice-Ice collection (creating the crystals from pt arrays not db) for the flat orientation. 
Characteristic values taken from the peak of a fitted 
gamma distribution from 300 aggregates. 
37.927, 70.00, 1259.06 
37.927, 80.00, 1416.35 
37.927, 90.00, 1478.30 
37.927, 100.00, 1413.61 
37.927, 200.00, 3498.21 
37.927, 300.00, 5398.89 
37.927, 400.00, 7046.68 
37.927, 500.00, 8751.58 
37.927, 600.00, 10520.91 
37.927, 700.00, 12177.32 
37.927, 800.00, 14238.24 
37.927, 900.00, 15797.54 
37.927, 1000.00, 17943.85 
61.585, 1.00, 23.86 
61.585, 2.00, 48.27 
61.585, 3.00, 72.60 
61.585, 4.00, 98.23 
61.585, 5.00, 119.42 
61.585, 6.00, 145.93 
61.585, 7.00, 137.67 
61.585, 8.00, 197.48 
61.585, 9.00, 215.18 
61.585, 10.00, 241.21 
61.585, 20.00, 471.02 
61.585, 30.00, 733.32 
61.585, 40.00, 964.97 
61.585, 50.00, 1189.18 
61.585, 60.00, 1385.67 
61.585, 70.00, 1658.69 
61.585, 80.00, 1973.35 
61.585, 90.00, 2165.51 
61.585, 100.00, 2421.71 
61.585, 200.00, 4920.67 
61.585, 300.00, 7457.43 
61.585, 400.00, 9600.01 
61.585, 500.00, 11834.48 
61.585, 600.00, 14472.60 
61.585, 700.00, 16926.11 
61.585, 800.00, 19831.36 
61.585, 900.00, 21451.99 
61.585, 1000.00, 23572.65 
100.000, 1.00, 33.17 
100.000, 2.00, 66.54 
100.000, 3.00, 97.63 
100.000, 4.00, 131.82 
100.000, 5.00, 166.25 
100.000, 6.00, 198.43 
100.000, 7.00, 233.11 
100.000, 8.00, 266.72 
100.000, 9.00, 298.33 
100.000, 10.00, 334.96 
100.000, 20.00, 665.04 
100.000, 30.00, 1002.15 
100.000, 40.00, 1359.67 
100.000, 50.00, 1558.62 
100.000, 60.00, 1978.26 
100.000, 70.00, 2325.63 
100.000, 80.00, 2630.77 
100.000, 90.00, 2819.62 
100.000, 100.00, 3358.62 
100.000, 200.00, 6484.77 
100.000, 300.00, 10161.53 
100.000, 400.00, 12295.85 
100.000, 500.00, 16620.13 
100.000, 600.00, 20398.05 
100.000, 700.00, 21738.14 
100.000, 800.00, 27634.75 
100.000, 900.00, 30578.17 
100.000, 1000.00, 32889.46 
