Ice-Ice collection (creating the crystals from pt arrays not db) for the flat orientation. 
Characteristic values taken from the peak of a fitted 
gamma distribution from 300 aggregates. 
3.360, 20.00, 21.42 
3.360, 30.00, 32.45 
3.360, 40.00, 43.15 
3.360, 50.00, 53.92 
3.360, 60.00, 62.12 
3.360, 70.00, 73.96 
3.360, 80.00, 82.31 
3.360, 90.00, 96.36 
3.360, 100.00, 103.73 
3.360, 200.00, 207.77 
3.360, 300.00, 309.26 
3.360, 400.00, 422.01 
3.360, 500.00, 592.09 
3.360, 600.00, 644.44 
3.360, 700.00, 737.06 
3.360, 800.00, 826.22 
3.360, 900.00, 948.78 
3.360, 1000.00, 1088.72 
5.456, 1.00, 1.00 
5.456, 2.00, 1.67 
5.456, 3.00, 3.03 
5.456, 4.00, 3.88 
5.456, 5.00, 5.00 
5.456, 6.00, 5.69 
5.456, 7.00, 5.66 
5.456, 8.00, 7.87 
5.456, 9.00, 8.97 
5.456, 10.00, 7.80 
5.456, 20.00, 16.45 
5.456, 30.00, 29.24 
5.456, 40.00, 32.62 
5.456, 50.00, 48.42 
5.456, 60.00, 58.14 
5.456, 70.00, 68.56 
5.456, 80.00, 77.24 
5.456, 90.00, 74.40 
5.456, 100.00, 98.26 
5.456, 200.00, 191.96 
5.456, 300.00, 233.27 
5.456, 400.00, 377.64 
5.456, 500.00, 487.62 
5.456, 600.00, 491.43 
5.456, 700.00, 638.27 
5.456, 800.00, 773.61 
5.456, 900.00, 904.23 
5.456, 1000.00, 831.02 
8.859, 1.00, 0.71 
8.859, 2.00, 1.42 
8.859, 3.00, 1.93 
8.859, 4.00, 2.80 
8.859, 5.00, 3.58 
8.859, 6.00, 4.15 
8.859, 7.00, 6.20 
8.859, 8.00, 5.73 
8.859, 9.00, 7.96 
8.859, 10.00, 9.03 
8.859, 20.00, 14.16 
8.859, 30.00, 21.01 
8.859, 40.00, 27.30 
8.859, 50.00, 34.17 
8.859, 60.00, 41.54 
8.859, 70.00, 63.51 
8.859, 80.00, 54.50 
8.859, 90.00, 63.12 
8.859, 100.00, 68.91 
8.859, 200.00, 140.06 
8.859, 300.00, 204.07 
8.859, 400.00, 285.32 
8.859, 500.00, 342.21 
8.859, 600.00, 419.13 
8.859, 700.00, 623.63 
8.859, 800.00, 569.85 
8.859, 900.00, 609.31 
8.859, 1000.00, 659.43 
14.384, 1.00, 0.62 
14.384, 2.00, 1.20 
14.384, 3.00, 1.85 
14.384, 4.00, 2.40 
14.384, 5.00, 2.99 
14.384, 6.00, 3.45 
14.384, 7.00, 4.24 
14.384, 8.00, 4.86 
14.384, 9.00, 5.36 
14.384, 10.00, 5.81 
14.384, 20.00, 12.14 
14.384, 30.00, 17.98 
14.384, 40.00, 24.64 
14.384, 50.00, 29.61 
14.384, 60.00, 36.44 
14.384, 70.00, 41.90 
14.384, 80.00, 50.08 
14.384, 90.00, 56.14 
14.384, 100.00, 61.16 
14.384, 200.00, 125.77 
14.384, 300.00, 184.36 
14.384, 400.00, 243.63 
14.384, 500.00, 303.68 
14.384, 600.00, 365.73 
14.384, 700.00, 405.97 
14.384, 800.00, 487.02 
14.384, 900.00, 552.93 
14.384, 1000.00, 607.76 
23.357, 1.00, 0.51 
23.357, 2.00, 1.03 
23.357, 3.00, 1.59 
23.357, 4.00, 2.05 
23.357, 5.00, 2.59 
23.357, 6.00, 3.22 
23.357, 7.00, 3.63 
23.357, 8.00, 4.15 
23.357, 9.00, 4.75 
23.357, 10.00, 5.34 
23.357, 20.00, 10.43 
23.357, 30.00, 15.46 
23.357, 40.00, 20.06 
23.357, 50.00, 24.48 
23.357, 60.00, 31.63 
23.357, 70.00, 36.20 
23.357, 80.00, 42.63 
23.357, 90.00, 47.21 
23.357, 100.00, 51.74 
23.357, 200.00, 103.73 
23.357, 300.00, 155.21 
23.357, 400.00, 212.61 
23.357, 500.00, 250.02 
23.357, 600.00, 311.84 
23.357, 700.00, 366.72 
23.357, 800.00, 424.11 
23.357, 900.00, 476.35 
23.357, 1000.00, 535.36 
37.927, 1.00, 0.44 
37.927, 2.00, 0.91 
37.927, 3.00, 1.32 
37.927, 4.00, 1.71 
37.927, 5.00, 2.08 
37.927, 6.00, 2.80 
37.927, 7.00, 3.23 
37.927, 8.00, 3.68 
37.927, 9.00, 3.96 
37.927, 10.00, 4.45 
37.927, 20.00, 8.73 
37.927, 30.00, 14.35 
37.927, 40.00, 18.61 
37.927, 50.00, 22.41 
37.927, 60.00, 26.87 
37.927, 70.00, 30.57 
37.927, 80.00, 35.54 
37.927, 90.00, 40.03 
37.927, 100.00, 44.14 
37.927, 200.00, 89.14 
37.927, 300.00, 134.17 
37.927, 400.00, 182.89 
37.927, 500.00, 227.17 
37.927, 600.00, 266.15 
37.927, 700.00, 310.30 
37.927, 800.00, 362.95 
37.927, 900.00, 405.39 
37.927, 1000.00, 466.44 
61.585, 1.00, 0.38 
61.585, 2.00, 0.79 
61.585, 3.00, 1.16 
61.585, 4.00, 1.46 
61.585, 5.00, 1.92 
61.585, 6.00, 2.35 
61.585, 7.00, 2.69 
61.585, 8.00, 3.03 
61.585, 9.00, 3.55 
61.585, 10.00, 3.90 
61.585, 20.00, 7.75 
61.585, 30.00, 11.50 
61.585, 40.00, 15.74 
61.585, 50.00, 19.36 
61.585, 60.00, 23.96 
61.585, 70.00, 27.57 
61.585, 80.00, 30.11 
61.585, 90.00, 34.36 
61.585, 100.00, 39.59 
61.585, 200.00, 79.78 
61.585, 300.00, 118.31 
61.585, 400.00, 155.44 
61.585, 500.00, 195.32 
61.585, 600.00, 231.71 
61.585, 700.00, 279.35 
61.585, 800.00, 319.75 
61.585, 900.00, 337.89 
61.585, 1000.00, 390.13 
100.000, 1.00, 0.32 
100.000, 2.00, 0.66 
100.000, 3.00, 1.00 
100.000, 4.00, 1.35 
100.000, 5.00, 1.72 
100.000, 6.00, 2.01 
100.000, 7.00, 2.28 
100.000, 8.00, 2.69 
100.000, 9.00, 3.03 
100.000, 10.00, 3.33 
100.000, 20.00, 6.63 
100.000, 30.00, 9.90 
100.000, 40.00, 13.36 
100.000, 50.00, 16.62 
100.000, 60.00, 19.68 
100.000, 70.00, 23.49 
